"videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"Se28XHI2_xE","Thank you; so very well presented!","Thank you; so very well presented!","james sandlin","https://yt3.ggpht.com/ytc/AL5GRJV_CPl7ENt8jUPE91ZMAAJP0D6nfoaXpZYrFz81w88=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCmZkNq-BPSKKrEIs1DOIi4g","UCmZkNq-BPSKKrEIs1DOIi4g","TRUE","none","0","2023-02-24T21:08:24Z","2023-02-24T21:08:24Z","Ugz98W0D9UV94maUTpd4AaABAg",NA,NA
"Se28XHI2_xE","I am clustered. thank you","I am clustered. thank you","Adem Hilmi BOZKURT","https://yt3.ggpht.com/ytc/AL5GRJXt0GLTthBf1T3K1xvbVcAPP_6fdDEVBTbNHGfIlQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCyAaZuqnPQA74vrHqE-XBXg","UCyAaZuqnPQA74vrHqE-XBXg","TRUE","none","0","2022-11-18T13:00:19Z","2022-11-18T13:00:19Z","UgxcPDlPk3bcqm_cW0d4AaABAg",NA,NA
"Se28XHI2_xE","Thanks","Thanks","Muhammed Nishad Kandath Saitharakath","https://yt3.ggpht.com/ytc/AL5GRJXHWZ41Yr3eo2pGSI4XGc17jihGv_-h8jE92KV17Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCKN1clPwvrOcYCAe6RSeHUQ","UCKN1clPwvrOcYCAe6RSeHUQ","TRUE","none","0","2022-11-12T17:41:49Z","2022-11-12T17:41:49Z","UgwaT1wquFi1KMXCBGB4AaABAg",NA,NA
"Se28XHI2_xE","ty","ty","MicroStick69","https://yt3.ggpht.com/ytc/AL5GRJU7dPCa9AGUULnjw0QXrQUCzjf480WsOofgULoL9g=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC9SFjGg0NUPhZ_POIo-ZzWA","UC9SFjGg0NUPhZ_POIo-ZzWA","TRUE","none","0","2022-11-05T20:44:03Z","2022-11-05T20:44:03Z","UgzVBd-2rFMgTCcI5Xl4AaABAg",NA,NA
"Se28XHI2_xE","Great job!","Great job!","Elham Ullah Babur","https://yt3.ggpht.com/ytc/AL5GRJVkiVpPlODOH3-4PI2I78Tnw06S9en0V9dqYbjmlg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCdza0AIYm_TRYv3AxcTafJg","UCdza0AIYm_TRYv3AxcTafJg","TRUE","none","0","2022-11-03T18:25:00Z","2022-11-03T18:25:00Z","UgxCgB50-S6tP_TYaJ94AaABAg",NA,NA
"Se28XHI2_xE","Amazing explanation! Thanks!","Amazing explanation! Thanks!","Luiz Felipe Verçosa","https://yt3.ggpht.com/ytc/AL5GRJXDnpWrXTu7ceLygDWyZ2_YlfEX3yEBwbQRFHgI_GM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCPPIJYDdrNxY7Bsh4c96qDA","UCPPIJYDdrNxY7Bsh4c96qDA","TRUE","none","0","2022-09-19T14:33:30Z","2022-09-19T14:33:30Z","UgxMbT8FKgIVTCwKElN4AaABAg",NA,NA
"Se28XHI2_xE","tqsm <a href=""about:invalid#zCSafez""></a>","tqsm ","SURENDRAKUMAR R","https://yt3.ggpht.com/t1TTJJNC3yBO_4lfIPwQ3sBAKPlp-aI6D6ll2mSI6tWkTsmhtH3XNxKDv8_9x7TdyCzg7hcO3qk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC0NW6so0SWDroqzlVoIh13w","UC0NW6so0SWDroqzlVoIh13w","TRUE","none","0","2022-05-31T16:08:14Z","2022-05-31T16:08:14Z","UgyabbwFPIojz1PWjY54AaABAg",NA,NA
"Se28XHI2_xE","this is interesting.  What happened to the other hierarchical methods that centroid belongs to?","this is interesting.  What happened to the other hierarchical methods that centroid belongs to?","pensive nincompoop","https://yt3.ggpht.com/ytc/AL5GRJUnnES1yBcJEx_KItRv66npTYNouQgJxWyMxYpIAA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCtmQAy3q-r-pJnJKTQsqUCA","UCtmQAy3q-r-pJnJKTQsqUCA","TRUE","none","0","2022-05-24T18:03:04Z","2022-05-24T18:03:04Z","UgyxEg6jLEucxCXBMeZ4AaABAg",NA,NA
"Se28XHI2_xE","Thanks for the great review!","Thanks for the great review!","Glenn Zarmanov","https://yt3.ggpht.com/ytc/AL5GRJVGanfXUPy8YmY7ymmbeVweaplvCSfSS27HtOMwdQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCr5pD_25O46ae55ZrWhhMQw","UCr5pD_25O46ae55ZrWhhMQw","TRUE","none","0","2022-04-20T16:16:29Z","2022-04-20T16:16:29Z","UgwwmCXW-ZRGO6XenGV4AaABAg",NA,NA
"Se28XHI2_xE","this was really good. thank you","this was really good. thank you","Chris Hargis","https://yt3.ggpht.com/ytc/AL5GRJWsZIhc-4Xaa8pIsTt9OFOE9lLYLk18nW0UiDEGgw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC2zwJVP8vhuiTYHpUbezytA","UC2zwJVP8vhuiTYHpUbezytA","TRUE","none","0","2022-04-11T21:18:21Z","2022-04-11T21:18:21Z","Ugx0QoquLPQhMqehqzV4AaABAg",NA,NA
"Se28XHI2_xE","Thank you for your great explanation. Its easy to catch up 😊","Thank you for your great explanation. Its easy to catch up 😊","Rita Gultom","https://yt3.ggpht.com/ytc/AL5GRJXdQFawxTZvwo_ic3mPzFZJEGD87Vu9agDzfUdEhw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCWoqHI5sN6uFVxC0KsXjdWQ","UCWoqHI5sN6uFVxC0KsXjdWQ","TRUE","none","0","2022-03-11T13:57:57Z","2022-03-11T13:57:57Z","UgzgiivVvw7J7JGgerF4AaABAg",NA,NA
"Se28XHI2_xE","Very informative👍....where does K-Means clustering belong?","Very informative👍....where does K-Means clustering belong?","Marvin Gorospe","https://yt3.ggpht.com/ytc/AL5GRJXo8pg_a0WxXrC3Q_6iXLPxWoa4p2HVV0r-wvhoKg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC_cGsqawz6KmFY1J9bWCCaQ","UC_cGsqawz6KmFY1J9bWCCaQ","TRUE","none","0","2022-03-10T03:42:17Z","2022-03-10T03:42:17Z","Ugyz7uR8G_J6Wtzh1Cl4AaABAg",NA,NA
"Se28XHI2_xE","Well done!","Well done!","Smith","https://yt3.ggpht.com/ytc/AL5GRJVhNs0QeepjJsPMrWmAqSg4iIR-ezaghOf3miBg6wCMnjxHzbZTScmgi3lirNzF=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCZ9MdMvSzM-z9PPkDoZo5oQ","UCZ9MdMvSzM-z9PPkDoZo5oQ","TRUE","none","0","2022-02-28T17:53:52Z","2022-02-28T17:53:52Z","UgxGKE5p1fux17Q2xv54AaABAg",NA,NA
"Se28XHI2_xE","Very good explanation :)","Very good explanation :)","Monish Keswani","https://yt3.ggpht.com/ytc/AL5GRJV6mUpjOFH8ZN0ZptG4cCR9vzJCzVMpHL1tR3Flkg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCH4PLgawKqHyFnWkjRaZANA","UCH4PLgawKqHyFnWkjRaZANA","TRUE","none","0","2022-02-21T23:21:20Z","2022-02-21T23:21:20Z","Ugzobaeix0B_KzIdoYB4AaABAg",NA,NA
"Se28XHI2_xE","Thanks so much for this! It&#39;s really useful<br>I am wondering if anyone has advice on how I could run a connectivity-based cluster analysis. I have a dataset that includes different VC firms and the companies they have invested in. I&#39;d like to organize the data to see which companies overlap the most in terms of the investments they made. <br>Is this possible in excel?","Thanks so much for this! It's really useful
I am wondering if anyone has advice on how I could run a connectivity-based cluster analysis. I have a dataset that includes different VC firms and the companies they have invested in. I'd like to organize the data to see which companies overlap the most in terms of the investments they made. 
Is this possible in excel?","Ron Johnson","https://yt3.ggpht.com/ytc/AL5GRJVTVrinp28JG6cMQc476_quiIui2UmSwB6-hA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC-HulS_IqbqlLAqfdODbCIA","UC-HulS_IqbqlLAqfdODbCIA","TRUE","none","0","2022-01-06T20:14:10Z","2022-01-06T20:14:10Z","UgyhtwpATKAtKee41Ud4AaABAg",NA,NA
"Se28XHI2_xE","This is very underrated and this needs more attention also why&#39;d you guys stop uploading ! :( We need more of this !","This is very underrated and this needs more attention also why'd you guys stop uploading ! :( We need more of this !","Alpha Wolf","https://yt3.ggpht.com/ytc/AL5GRJWmcEbNMZGmcQEPr9gMfk8BIwiHbs84o0TOnA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCNlce9epbGlDi5NAYgb7gLA","UCNlce9epbGlDi5NAYgb7gLA","TRUE","none","0","2021-12-21T15:14:32Z","2021-12-21T15:14:32Z","UgzPvmjA1fJvwrW7Gm54AaABAg",NA,NA
"Se28XHI2_xE","very good","very good","Ramon Gascon Estadella","https://yt3.ggpht.com/ytc/AL5GRJXaiFMGOpoTE1DgTOPItsybIIJEdDHRGJ7JLg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UChJMsmYazBeVshyecL30bqw","UChJMsmYazBeVshyecL30bqw","TRUE","none","0","2021-12-14T07:57:15Z","2021-12-14T07:57:15Z","UgxZ9eXXAlV0YWWQXJB4AaABAg",NA,NA
"Se28XHI2_xE","I wish she could be my instructor at my university.","I wish she could be my instructor at my university.","Blink Drive","https://yt3.ggpht.com/ytc/AL5GRJU1rV9B9tfyQs6_0Y4IbwT_CS4ql1m0kr4Hrxtl=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCOkA9K8reiBuTnoL7nehmiw","UCOkA9K8reiBuTnoL7nehmiw","TRUE","none","0","2021-12-03T19:23:15Z","2021-12-03T19:23:15Z","Ugyd0cWymcTjlCRAKNV4AaABAg",NA,NA
"Se28XHI2_xE","Audio is really bad in this video, it gives me a headache however it is an excelent video.","Audio is really bad in this video, it gives me a headache however it is an excelent video.","Luv TV","https://yt3.ggpht.com/ytc/AL5GRJVwY_R2iknQQV2ta6raaWHV-Hlm_HJ8ctx4YkB1Fg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC2qwFUNIBGCZH-dJtG0gpRw","UC2qwFUNIBGCZH-dJtG0gpRw","TRUE","none","0","2021-11-25T17:26:37Z","2021-11-25T17:26:37Z","UgzEX5rsxx4rFiG7o1J4AaABAg",NA,NA
